tau,q1,q2,resource,meter,p1,p2,p_resource,p_meter,dissipated_energy,gross_transfer,integrated_tracking_residual,total_energy,local_pair_energy,asymmetry,meter_interface_energy,resource_to_pair_power,meter_to_pair_power,q_plus,p_plus,common_mode_energy
0,0,0,1,0,0,0,0,0,0,0,0,0.625,0,0,0,0,0,0,0,0
0.1,0.001245942461,8.315302822e-07,0.9937578079,2.077994608e-07,0.02484194904,3.32284676e-05,-0.1246981782,8.303381301e-06,2.80315544e-06,0.0003104752404,3.109612257e-08,0.6249971968,0.0003099580754,0.0006170229179,1.551854848e-07,0.006163982296,-6.189295399e-06,0.0008816023442,0.0175894067,0.0001550822254
0.2,0.004938603063,1.322878053e-05,0.9751164207,3.305877474e-06,0.04879119084,0.0002635862126,-0.2477154668,6.587700159e-05,2.222050505e-05,0.001218717571,9.814332028e-07,0.6249777795,0.001212223603,0.002379187723,2.435715831e-06,0.01183403276,-4.815980536e-05,0.003501473876,0.0346869655,0.0006077229475
0.3,0.01094633059,6.635353165e-05,0.9443239457,1.65885002e-05,0.07100664284,0.0008773873465,-0.3674573547,0.0002194494656,7.387787535e-05,0.002657828811,7.285942015e-06,0.6249261221,0.002628619407,0.005036486377,1.194592622e-05,0.01656900274,-0.0001552168586,0.007787143624,0.0508296852,0.001322148252
0.4,0.01905572512,0.0002070356814,0.9017858216,5.180150638e-05,0.09069837792,0.002040062538,-0.4823753358,0.0005109650804,0.0001715141987,0.004523244251,2.974940082e-05,0.6248284858,0.004438869805,0.00821556998,3.611491127e-05,0.02001554697,-0.0003447250091,0.01362082879,0.06557598012,0.002242868073
0.5,0.02897791522,0.0004972146768,0.8480591471,0.0001245594798,0.1071505595,0.003886916629,-0.5909881847,0.0009755298678,0.0003262122347,0.006681850711,8.718093496e-05,0.6246737878,0.006492618781,0.01147453025,8.325161377e-05,0.02194125307,-0.0006183306424,0.02084206423,0.07851535235,0.003299526098
0.6,0.04035702859,0.001010510978,0.783844931,0.0002535688417,0.11974227,0.006515026827,-0.6919021979,0.001639594991,0.0005458054639,0.008983617024,0.0002064283343,0.6244541945,0.00862444322,0.01436855704,0.0001608287484,0.02225673228,-0.0009604158608,0.02925126775,0.08927739074,0.004413044581
0.7,0.05278061542,0.001828057481,0.7099783825,0.0004596837848,0.127965648,0.009976591757,-0.7838300947,0.002519439816,0.0008344964539,0.01127476373,0.0004206649097,0.6241655035,0.01067040256,0.01651758054,0.0002737479887,0.02102468452,-0.001339056384,0.03861416292,0.09753989311,0.005502542163
0.8,0.06579172956,0.003033749557,0.62741739,0.0007648277471,0.1314408278,0.0142739939,-0.8656082994,0.003620007636,0.001192705687,0.01341136981,0.0007660423654,0.6238072943,0.01248452234,0.01766663102,0.000422849796,0.01845513543,-0.001709437961,0.048666963,0.1030359385,0.006492438959
0.9,0.07890232592,0.004709095832,0.537229364,0.001190817901,0.1299272637,0.01935678135,-0.9362123518,0.0049341363,0.001617152571,0.01527227596,0.001277077659,0.6233828474,0.01395361989,0.01773046697,0.0006039078479,0.01488729449,-0.00201936872,0.05912220331,0.1055597606,0.007319148992
1,0.09160759592,0.006927869334,0.4405766409,0.001758133758,0.1233311247,0.0251207115,-0.9947702251,0.006442213909,0.002101153672,0.01677019925,0.00198135653,0.6228988463,0.01500904418,0.01681594136,0.0008072925851,0.0107596862,-0.002216247045,0.06967509567,0.1049713001,0.007936796398
1.1,0.1034008371,0.00975076948,0.3387006682,0.002484673368,0.1117085561,0.03140893048,-1.040573371,0.008112276686,0.002635108531,0.01786011806,0.002894282077,0.6223648915,0.01563420058,0.01521836504,0.001018407209,0.006571251097,-0.002254639787,0.08001026828,0.1011993453,0.008321475259
1.2,0.1137884379,0.01322030921,0.2329052044,0.003384541622,0.09526472162,0.03801529125,-1.07308534,0.009900552604,0.003207131914,0.01854420747,0.004014652304,0.6217928681,0.01586713676,0.01339144578,0.001218902031,0.002836906401,-0.002103519288,0.08980874632,0.0942432009,0.008473695916
1.3,0.1223045569,0.01735613825,0.1245387832,0.004466914828,0.07434865671,0.04468974077,-1.091947887,0.01175244055,0.003803783859,0.01887288458,0.005321805248,0.6211962161,0.01579793615,0.01189382186,0.001388570988,4.152793125e-05,-0.001752214079,0.09875502457,0.08417285808,0.008418812458
1.4,0.1285250832,0.02215100304,0.0149766954,0.005735024063,0.04944408349,0.05114563652,-1.096984479,0.01360390136,0.004410845782,0.01910357865,0.006774925847,0.6205891542,0.01556115671,0.01131834021,0.001507739862,-0.001403573992,-0.001214248387,0.1065440823,0.07112767314,0.008205393685
1.5,0.1320804874,0.02756752644,-0.09439724916,0.007185296733,0.02115644891,0.05706878583,-1.088201207,0.01538322411,0.005014092135,0.01933645147,0.008314878734,0.6199859079,0.01532401625,0.01221265495,0.001559880865,-0.001197866166,-0.0005284677441,0.1128881932,0.05531359395,0.007901668916
1.6,0.1326672017,0.03353596652,-0.2022089217,0.008806691569,-0.009803445232,0.06212794061,-1.065785108,0.01701311935,0.005600012244,0.01941738238,0.009868640208,0.6193999878,0.01527141872,0.01500112606,0.001534142598,0.000820734934,0.0002428519456,0.1175233873,0.0369990055,0.007590336489
1.7,0.1300572126,0.03995308459,-0.3071117801,0.01058025687,-0.0426387582,0.0659864272,-1.03009997,0.01841308024,0.006156445121,0.01974005543,0.01135608349,0.6188435549,0.01558920146,0.0199181848,0.001427474296,0.004660085744,0.001018869806,0.120215434,0.01650929508,0.007362153704
1.8,0.124105596,0.0466822178,-0.4078042324,0.01247893546,-0.07648832755,0.06831454739,-0.9816797165,0.01950194394,0.006673100173,0.02060615713,0.01269856105,0.6183268998,0.01644713683,0.02696225209,0.001246051135,0.0101712233,0.001707627316,0.1207652213,-0.005779735381,0.00730882201
1.9,0.1147557864,0.05355461412,-0.5030462245,0.01446763272,-0.1104501777,0.06880235399,-0.921219513,0.02020057852,0.00714194774,0.02215581124,0.0138284637,0.6178580523,0.01798322984,0.03587705361,0.001005771377,0.01705908548,0.00221536888,0.1190134256,-0.02944945859,0.007515733037
2,0.1020424327,0.06037204619,-0.5916748304,0.01650355629,-0.1436061613,0.067172384,-0.8495647582,0.02043461612,0.007557473952,0.02448420282,0.01469875186,0.617442526,0.02029071882,0.04616401627,0.000731689937,0.02490551829,0.002456781935,0.1148443794,-0.05404684224,0.008055146313
2.1,0.08609176179,0.06691067872,-0.6726186451,0.01853682798,-0.1750470444,0.0631919243,-0.7676981694,0.02013715021,0.007916803713,0.02763220985,0.01529137457,0.6170831963,0.0234089243,0.05712572018,0.0004563669083,0.03320250358,0.0023650583,0.1081890632,-0.07909351396,0.008980328676
2.2,0.06711944102,0.07292612143,-0.7449107989,0.02051136019,-0.2038973379,0.05668439009,-0.6767251804,0.01925131523,0.00821970273,0.03158170052,0.01562353127,0.6167802973,0.02731872853,0.06793655451,0.0002172313199,0.04139270106,0.001900652721,0.09902716688,-0.1040952737,0.01032110289
2.3,0.04542599821,0.07815955882,-0.8077004386,0.0223659811,-0.2293391844,0.04753941496,-0.5778578995,0.01773266852,0.008468474211,0.03625587452,0.01575089062,0.6165315258,0.03194304211,0.07773324479,5.317643891e-05,0.04891383031,0.001057713103,0.08738818543,-0.1285518498,0.01208113652
2.4,0.02138992857,0.08234480875,-0.8602625418,0.02403578498,-0.2506346422,0.03572128221,-0.4723978868,0.01555129955,0.00866776787,0.04152588997,0.01576714775,0.6163322321,0.03715216418,0.08571521285,7.000556182e-07,0.05524316286,-0.0001326286553,0.0733515362,-0.1519666942,0.01423716201
2.5,-0.004541321187,0.08521612752,-0.9020059625,0.02545367689,-0.2671457518,0.02127537013,-0.3617180227,0.01269359777,0.008824318673,0.04738495512,0.01579965082,0.6161756813,0.04277351287,0.09124314317,8.996999099e-05,0.05993846657,-0.001602607262,0.05704570263,-0.1738566142,0.01674016724
2.6,-0.03186224124,0.08651654841,-0.9324796287,0.02655207461,-0.2783518385,0.004332337659,-0.2472437441,0.009163619554,0.008946630728,0.05377456705,0.01600122586,0.6160533693,0.04860483048,0.09392388127,0.0003412232296,0.06267212639,-0.003251946442,0.03864643121,-0.1937610472,0.01951844503
2.7,-0.0600217193,0.08600651682,-0.9513768442,0.02726472506,-0.2838635811,-0.01489016041,-0.1304339264,0.004984004954,0.009044618736,0.06049975565,0.01653873336,0.6159553813,0.05442968694,0.09367094679,0.000761892337,0.06325581445,-0.004955488536,0.01837402653,-0.2112507965,0.02248225194
2.8,-0.08843673032,0.08347256724,-0.9585376718,0.02752858838,-0.2834334726,-0.03608836908,-0.0127616841,0.0001964071016,0.009129216207,0.0673409601,0.01757925845,0.6158707838,0.06003393691,0.09073240684,0.001344795514,0.06165393285,-0.006573690597,-0.003510193379,-0.225936061,0.02552971256
2.9,-0.1165068801,0.078735777,-0.9539494042,0.02728573941,-0.276962399,-0.05887600424,0.1043046426,-0.005138589681,0.009211957054,0.07406864371,0.0192751284,0.6157880429,0.06522174307,0.08568137073,0.002067631742,0.05798502264,-0.007965029771,-0.02670820311,-0.2374736123,0.02855352233
3,-0.1436294052,0.07165972955,-0.9377451528,0.02648523503,-0.2645021744,-0.08279048482,0.2193200631,-0.01094207318,0.009304535789,0.08045873967,0.02174913264,0.6156954642,0.0698298584,0.0793685497,0.002893899083,0.0525113355,-0.008999138451,-0.05089024572,-0.2455729944,0.03144795635
3.1,-0.1692142225,0.06215772497,-0.9102006114,0.02508489516,-0.2462539841,-0.1073017316,0.3308808349,-0.01711792371,0.00941835179,0.08630780268,0.02508136973,0.6155816482,0.0737390523,0.07284070651,0.003775214711,0.04561771261,-0.009569386363,-0.07570037534,-0.2500016441,0.03411568445
3.2,-0.1926986192,0.05019898918,-0.8717290731,0.0230529466,-0.2225628019,-0.1318233599,0.4376414657,-0.02355443316,0.009564045036,0.09144677044,0.02929905303,0.615435955,0.07688184694,0.06723289449,0.004654873815,0.0377817301,-0.009603654599,-0.1007624547,-0.2505888582,0.03647392405
3.3,-0.2135611923,0.03581365426,-0.8228747996,0.02036948134,-0.193907962,-0.1557260173,0.538330622,-0.03012639005,0.009751034107,0.09575234867,0.03437037802,0.6152489659,0.07924607107,0.06364567499,0.005472356006,0.02953768996,-0.009072204034,-0.1256864895,-0.2472285577,0.03845952668
3.4,-0.2313346626,0.01909631061,-0.7643048626,0.01702768491,-0.1608901707,-0.1783525511,0.6317657689,-0.03669758525,0.009987071594,0.09915521582,0.0402032092,0.6150129284,0.08087410631,0.06302060708,0.006168385567,0.02143741661,-0.007991812097,-0.1500751779,-0.2398808291,0.04003268559
3.5,-0.245617229,0.0002079664153,-0.6967995899,0.01303479541,-0.1242153427,-0.1990346267,0.7168663921,-0.04312368067,0.01027783665,0.1016444822,0.04664891451,0.6147221633,0.08185806087,0.06602795194,0.006690086971,0.01401094289,-0.006425709968,-0.1735305537,-0.2285722454,0.04117906221
3.6,-0.2560821657,-0.02062370952,-0.6212417665,0.008412760428,-0.0846757334,-0.2171103677,0.7926656771,-0.0492553731,0.01062658828,0.1032681159,0.05351120305,0.6143734117,0.0823314261,0.07297961693,0.006995756592,0.007730039253,-0.004479260369,-0.1956606007,-0.2133949986,0.04191024805
3.7,-0.2624854209,-0.04310594081,-0.5386047486,0.003198565894,-0.04312891073,-0.2319425514,0.8583205485,-0.05494177663,0.01103390535,0.1041293423,0.06055935159,0.6139660946,0.08245802673,0.0837779472,0.007058798085,0.002977181459,-0.00229173219,-0.2160857242,-0.1945048962,0.04226259741
3.8,-0.264671029,-0.06688422313,-0.4499396586,-0.002555780789,-0.0004751672193,-0.2429368628,0.9131199962,-0.06003394045,0.01149753937,0.1043793112,0.06754478558,0.6135024606,0.08241924723,0.0979072944,0.006870440337,2.200839488e-05,-2.490971473e-05,-0.2344449672,-0.172118297,0.0422945754
3.9,-0.2625742124,-0.09154751117,-0.3563618357,-0.008783622489,0.0423659872,-0.2495597001,0.9564916428,-0.06438841446,0.01201240324,0.1045521878,0.0742196507,0.6129875968,0.08240059533,0.1144707394,0.006440966355,-0.000993351311,0.002150417777,-0.2504018721,-0.1465080794,0.04208285745
4,-0.2562221145,-0.1166351425,-0.2590367183,-0.01540437934,0.08447959077,-0.2513550257,0.9880065289,-0.06787077314,0.01257071353,0.1049345167,0.08035580654,0.6124292865,0.08257864841,0.1322694124,0.005799318155,-5.944414532e-05,0.004068836742,-0.2636498948,-0.1179987517,0.04171748622
4.1,-0.2457321704,-0.1416453783,-0.1591653375,-0.0223246223,0.124978591,-0.2479597701,1.007382117,-0.07035900835,0.01316229475,0.1055390877,0.08576261315,0.6118377052,0.0831093284,0.1499170815,0.004991093256,0.002704750202,0.005584232116,-0.2739172916,-0.08696082572,0.04129643392
4.2,-0.2313081899,-0.1660453926,-0.0579695977,-0.0294394758,0.1630261551,-0.2391173284,1.014483535,-0.07174670448,0.01377504342,0.1066285084,0.09030197279,0.6112249566,0.08411828061,0.165978614,0.004075097771,0.00706468105,0.006581976056,-0.2809714127,-0.05380458465,0.04091993404
4.3,-0.2132342857,-0.1892824983,0.04332247975,-0.03663432363,0.1978563198,-0.2246887313,1.009323102,-0.0719459146,0.01439553672,0.1082909215,0.09389932262,0.6106044633,0.08569391223,0.1791180083,0.003118754659,0.01269034435,0.006988283711,-0.2846223475,-0.01897338012,0.04068493491
4.4,-0.1918668451,-0.2107963586,0.1434913828,-0.04378678434,0.2287924225,-0.2046611268,0.9920581902,-0.07088966309,0.01500975784,0.1105724647,0.09654962782,0.6099902422,0.08788340083,0.1882403059,0.002192770439,0.01918185534,0.006775919165,-0.2847258819,0.01706340281,0.04067999376
4.5,-0.167624789,-0.2300318996,0.2413404406,-0.05076891544,0.2552628248,-0.1791532774,0.9629875048,-0.06853400987,0.01560389805,0.1134766796,0.09831786451,0.6093961019,0.0906917346,0.1926119973,0.001365529519,0.02609840493,0.005965792076,-0.2811857411,0.05381757703,0.04098087629
4.6,-0.1409784118,-0.2464526134,0.3357097076,-0.05744959991,0.2768135204,-0.1484178502,0.9225458568,-0.06485962178,0.01616518585,0.1169666456,0.09933396547,0.6088348141,0.09408361616,0.1919465257,0.000697706241,0.03298842911,0.004624380892,-0.2739551051,0.09078944909,0.04164706185
4.7,-0.1124371292,-0.2595539244,0.4254892543,-0.06369706322,0.2931173143,-0.1128403626,0.8712975368,-0.05987280935,0.01668268705,0.1209696503,0.09978268256,0.6083173129,0.09798786813,0.1864449869,0.0002375594035,0.03941888421,0.00285731145,-0.2630373966,0.1274750551,0.04271928084
4.8,-0.08253649007,-0.2688762801,0.5096317289,-0.06938146624,0.3039793597,-0.07293473307,0.8099283895,-0.05360600038,0.01714801812,0.1253838535,0.09988925394,0.6078519819,0.1023038332,0.1767867507,1.73054652e-05,0.04500172902,0.0007997711442,-0.2484863528,0.1633732223,0.04421813863
4.9,-0.05182481995,-0.274017628,0.5871640672,-0.07437751655,0.3093389465,-0.02933547501,0.7392367051,-0.0461176358,0.01755591753,0.1301744104,0.09990211054,0.6074440825,0.1069091707,0.1640700077,5.08624124e-05,0.04941603729,-0.001395285482,-0.2304054045,0.1979923535,0.04614381123
5,-0.02084987482,-0.2746449501,0.657198236,-0.07856704046,0.3092675458,0.01721333649,0.6601230448,-0.03749148798,0.01790462818,0.1355279815,0.1000740854,0.6070953718,0.111668416,0.1497076014,0.0003331271209,0.0524245688,-0.003570009234,-0.2089463945,0.2308568458,0.04847673952
5.1,0.00985412733,-0.2705045408,0.7189409127,-0.08184145848,0.3039632212,0.06587210757,0.5735791255,-0.02783541562,0.01819605585,0.1413158834,0.100643682,0.6068039441,0.1164416855,0.1352883612,0.0008408080456,0.05388407585,-0.005574417126,-0.1843076749,0.2615130689,0.05117920212
5.2,0.03977874272,-0.261430742,0.7717020097,-0.08410410928,0.2937416226,0.115722479,0.4806758852,-0.01727958371,0.01843568493,0.1473563607,0.10181791,0.6065643151,0.1210929686,0.1224179692,0.001534696102,0.05374908202,-0.007277909991,-0.1567316318,0.2895348429,0.05419761482
5.3,0.0684524792,-0.247352883,0.8149019709,-0.08527237052,0.2790238758,0.1657864144,0.3825508606,-0.005974189676,0.01863225072,0.1534562251,0.1037580146,0.6063677493,0.1254975353,0.1125557495,0.002363132942,0.05206930756,-0.008578580675,-0.1265016887,0.3145283726,0.0574653872
5.4,0.09545062379,-0.2283002131,0.8480777764,-0.08527952981,0.2603217674,0.2150471821,0.2803950008,0.005913250868,0.01879718654,0.1594232173,0.106569136,0.6062028135,0.1295481028,0.1068643925,0.003266338842,0.04898130765,-0.009409598603,-0.09393884551,0.3361366078,0.0609061629
5.5,0.1204034729,-0.2044046615,0.8708876058,-0.08407636482,0.2382207008,0.2624717329,0.1754390471,0.01820099517,0.01894388207,0.1650777527,0.1102945604,0.6060561179,0.1331595171,0.1060884368,0.004181200405,0.04469521401,-0.009742266049,-0.05939781005,0.3540430151,0.0644372782
5.6,0.143002769,-0.175901312,0.8831141232,-0.08163239844,0.2133609569,0.3070339356,0.06893960699,0.03069646871,0.01908680458,0.1702632781,0.1149148143,0.6059131954,0.1362718247,0.1104744399,0.005046095847,0.03947771668,-0.009585674856,-0.02326278284,0.3679747574,0.06797328957
5.7,0.1630062023,-0.1431265353,0.8846663592,-0.07793680245,0.1864178415,0.3477381026,-0.03783495213,0.04319988588,0.01924054647,0.1748545976,0.1203514304,0.6057594535,0.1388517146,0.1197414797,0.005805353155,0.03363258218,-0.008983214973,0.01405704734,0.3777052903,0.07142944343
5.8,0.1802398969,-0.1065137777,0.8755801794,-0.07299893137,0.1580813228,0.3836422237,-0.1436186609,0.05550801223,0.01941886835,0.1787636974,0.1264748408,0.6055811316,0.1408924008,0.1331053899,0.006412990413,0.02748007791,-0.00800646579,0.05213223879,0.3830563932,0.07472498536
5.9,0.1945988607,-0.06658706577,0.8560173387,-0.06684847652,0.129035776,0.4138803302,-0.2471620325,0.06741798213,0.01963380792,0.1819428054,0.1331155346,0.6053661921,0.1424120919,0.1493545083,0.006835471014,0.02133666164,-0.006747212006,0.09051800828,0.3838996603,0.0777862295
6,0.2060454408,-0.0239523412,0.826263137,-0.05953523921,0.09994043854,0.4376834264,-0.3472459483,0.07873108583,0.01989491946,0.1843846285,0.1400774067,0.6051050805,0.1434512476,0.1669693056,0.007053309761,0.01549620714,-0.005308449926,0.1287592656,0.3801574807,0.08054932928
6.1,0.2146058837,0.0207132031,0.7867227007,-0.05112853021,0.07141115531,0.4543984577,-0.4426952196,0.08925644166,0.02020869805,0.1861199255,0.1471521102,0.6047913019,0.1440688654,0.1842736454,0.007061477873,0.01021388072,-0.0037952803,0.166395722,0.371803543,0.08296270544
6.2,0.2203651569,0.06667356565,0.7379159301,-0.04171621117,0.04400394498,0.4635048323,-0.5323917027,0.09881447378,0.02057822771,0.1872127568,0.1541332343,0.6044217723,0.1443380638,0.1996020997,0.006868664348,0.005693568937,-0.00230652282,0.2029670272,0.3588628979,0.08498909681
6.3,0.2234602389,0.1131478906,0.6804711622,-0.03140340097,0.01820086196,0.4646280706,-0.6152868436,0.1072401218,0.02100307451,0.1877539098,0.1608292316,0.6039969255,0.1443412451,0.2114660668,0.006495547493,0.002079498182,-0.0009277475857,0.238017891,0.3414116124,0.08660720274
6.4,0.2240721264,0.1593256283,0.6151176127,-0.0203108774,-0.005601448064,0.4575502273,-0.690413532,0.1143857168,0.0214794261,0.1878732707,0.1670742148,0.6035205739,0.1441651238,0.2187015834,0.005972305256,-0.0005476052455,0.0002737797407,0.2711031522,0.3195760466,0.08781288434
6.5,0.2224168456,0.2043825646,0.5426766724,-0.00857321016,-0.02710018533,0.4422168113,-0.7568971455,0.1201234683,0.02200045999,0.1880957139,0.1727359974,0.60299954,0.1438959012,0.2205836786,0.005335640585,-0.002169775166,0.001251974664,0.3017927571,0.2935317812,0.08861988742
6.6,0.2187357791,0.2474973594,0.4640521442,0.00366333329,-0.04609160705,0.4187400151,-0.8139656671,0.1243475164,0.02255690548,0.1885171179,0.1777210398,0.6024430945,0.1436148516,0.2168956655,0.004625615697,-0.002826756376,0.001982606932,0.3296766139,0.2635022164,0.08906004388
6.7,0.2132856396,0.2878682186,0.3802195196,0.01624306411,-0.06247289395,0.3873981584,-0.860958763,0.1269755167,0.0231377506,0.1890199319,0.1819762524,0.6018622494,0.1433945599,0.2079465248,0.003882577655,-0.002607210646,0.002461963984,0.3543692916,0.2297568578,0.08918290426
6.8,0.2063284234,0.3247293211,0.2922144037,0.02900328254,-0.07624065779,0.3486313437,-0.8973357137,0.1279497369,0.02373103602,0.1894979746,0.1854878748,0.601268964,0.14329601,0.1945349902,0.003144420558,-0.001637000908,0.002703877077,0.3755145324,0.1926093011,0.08905475345
6.9,0.1981216796,0.3573666253,0.201120209,0.04177677327,-0.08748617868,0.3030334193,-0.9226820949,0.1272376568,0.02432467389,0.1898610411,0.1882778669,0.6006753261,0.1433666758,0.1778645091,0.002444372975,-6.558246864e-05,0.002735603683,0.3927895473,0.1524149155,0.08875696745
7,0.1889094106,0.3851326943,0.1080552476,0.05439433607,-0.09638756203,0.2513404337,-0.9367151142,0.1248320756,0.02490723115,0.1902200929,0.1903984023,0.6000927688,0.1436396975,0.1594183361,0.001809430527,0.001948333913,0.002593116018,0.4059090651,0.1095682264,0.08838368266
7.1,0.1789138992,0.4074602033,0.01415936016,0.06668730316,-0.1031990992,0.1944158565,-0.9392875182,0.120750744,0.02546862266,0.1907746675,0.1919251409,0.5995313773,0.1441341552,0.140808075,0.001259480886,0.004250630004,0.002316336723,0.4146291042,0.06449998765,0.08803877123
7.2,0.1683287255,0.4238738203,-0.07941977072,0.07848999718,-0.1082382017,0.1332329175,-0.930389995,0.115035547,0.02600067061,0.191535337,0.1929499645,0.5989993294,0.1448563652,0.1236115969,0.0008070997108,0.006703962926,0.00194479648,0.418750436,0.01767393303,0.08783214778
7.3,0.1573131924,0.4340001953,-0.1715404699,0.08964208637,-0.1118703529,0.06885449011,-0.9101520113,0.1077512761,0.02649749951,0.1925037494,0.1935738146,0.5985025005,0.1458020424,0.1092171664,0.0004579378592,0.009197243812,0.001514078102,0.4181217062,-0.03041680826,0.08787547172
7.4,0.1459883347,0.4375758339,-0.2610809224,0.09999079851,-0.1144925815,0.002411001101,-0.8788410355,0.0989840367,0.02695575152,0.1936752716,0.1939001619,0.5980442485,0.1469590921,0.09868971734,0.0002115773337,0.01165160253,0.001053275333,0.4126421809,-0.07925364558,0.08827735491
7.5,0.134434632,0.4344526865,-0.3469528659,0.1093929594,-0.1165160074,-0.06492310225,-0.8368601174,0.08883934381,0.02737462177,0.1950416134,0.194029506,0.5976253782,0.1483107314,0.09267266089,6.270853684e-05,0.01402233732,0.0005835511431,0.4022640807,-0.1282968248,0.08913823293
7.6,0.1226914894,0.4246013339,-0.4281149596,0.1177168278,-0.118348036,-0.1319537644,-0.7847438117,0.07743996564,0.02775572736,0.1965933477,0.1940551481,0.5972442726,0.1498385956,0.09133467006,2.474725741e-06,0.01629671536,0.0001177482845,0.3869944666,-0.1769901004,0.09054510643
7.7,0.1107584915,0.408111713,-0.5035856613,0.124843705,-0.1203747913,-0.1974920323,-0.7231524524,0.06492357632,0.02810283499,0.198347296,0.1940603314,0.596897165,0.1515254788,0.09436600722,1.983932393e-05,0.0184878873,-0.0003391009271,0.3668966402,-0.2247657865,0.09256640169
7.8,0.09859837745,0.3851913806,-0.572455452,0.130669302,-0.1229443688,-0.2603784803,-0.652864807,0.05144028219,0.02842148035,0.2003596928,0.194116708,0.5965785196,0.1533573751,0.1010236845,0.0001028544198,0.02062557238,-0.0007885879141,0.3420910186,-0.271050186,0.09524723417
7.9,0.08614162587,0.3561613726,-0.6338982457,0.1351048565,-0.1263514632,-0.3195067773,-0.5747691611,0.03715008476,0.02871851693,0.2026294831,0.1942839855,0.5962814831,0.1553245534,0.110219639,0.0002397397953,0.02274452283,-0.001237315166,0.3127554495,-0.3152693853,0.09860537826
8,0.07329248678,0.3214497724,-0.6871818334,0.1380779953,-0.1308238866,-0.3738458519,-0.4898529074,0.0222203416,0.02900163219,0.2051566684,0.1946105335,0.5959983678,0.1574214929,0.120641714,0.0004197162116,0.02487205156,-0.001695098405,0.2791249283,-0.3568553944,0.102628249
8.1,0.05993624799,0.2815831544,-0.731677214,0.1395333449,-0.1365114333,-0.4224601508,-0.3991907365,0.006823282326,0.02927886649,0.2079441728,0.1951346893,0.5957211335,0.159645629,0.1308940202,0.0006335697829,0.02701607208,-0.002173182756,0.2414906854,-0.3952525976,0.1072711835
8.2,0.0459474812,0.2371761158,-0.76686668,0.1394328985,-0.1434774746,-0.4645275397,-0.3039315485,-0.008866368609,0.02955816454,0.2109954412,0.1958864944,0.5954418355,0.1619950072,0.139641535,0.000873952324,0.02915513079,-0.002682610316,0.2001986154,-0.4299244686,0.1124572671
8.3,0.03119897924,0.1889191522,-0.7923505362,0.1377561532,-0.1516935861,-0.4993544612,-0.2052842309,-0.02467361774,0.02984698157,0.2143110464,0.1968896099,0.5951530184,0.1644650834,0.145743737,0.001135443132,0.03123179484,-0.003232807969,0.1556470234,-0.4603604891,0.1180788879
8.4,0.01557106997,0.1375651684,-0.8078523458,0.1345000331,-0.1610374134,-0.5263880371,-0.1045024655,-0.04042524017,0.03015195855,0.2178847202,0.1981631893,0.5948480414,0.1670450479,0.1483636383,0.001414409828,0.03315049424,-0.003830402521,0.1082836726,-0.4860831976,0.1240011144
8.5,-0.001039023262,0.08391494167,-0.8132226172,0.1296786197,-0.1712938835,-0.5452248833,-0.002868749553,-0.05595160118,0.03047867257,0.2216993133,0.1997235288,0.5945213274,0.1697141529,0.1470415688,0.001708710217,0.03478052049,-0.00447822654,0.0586021239,-0.5066552789,0.1300668903
8.6,-0.01870811021,0.02880187427,-0.808440861,0.1233227108,-0.1821597672,-0.5556164929,0.09832216457,-0.07108824322,0.03083146173,0.2257232326,0.2015853582,0.5941685383,0.1724385841,0.1417271246,0.002017275412,0.0359643835,-0.005174460258,0.007137369014,-0.5216865965,0.1361039235
8.7,-0.03747858221,-0.02692361823,-0.7936159713,0.1154792347,-0.1932514886,-0.5574711296,0.197780195,-0.08567722944,0.03121331872,0.2299078878,0.203762669,0.5937866813,0.1751694247,0.1327673541,0.002339609375,0.03653116901,-0.005911865163,-0.04553923265,-0.5308410541,0.1419330232
8.8,-0.05735089609,-0.08240973411,-0.7689849062,0.1062105401,-0.2041159822,-0.5508522635,0.2942369884,-0.09956824414,0.03162584425,0.2341866151,0.2062690135,0.5933741557,0.1778421981,0.1208539941,0.002675234341,0.03631396874,-0.006677100641,-0.09882568936,-0.5338431661,0.1473775214
8.9,-0.07827728391,-0.1368185881,-0.7349096654,0.09559358937,-0.2142442949,-0.535973668,0.3864628717,-0.1126194595,0.03206925041,0.2384754261,0.2091172334,0.5929307496,0.1803783587,0.1069368738,0.003023108057,0.03516993539,-0.007450168529,-0.1520957497,-0.5304842089,0.1522733065
9,-0.1001569445,-0.1893408649,-0.691872588,0.08371907518,-0.2230875478,-0.5131913761,0.4732834509,-0.1246981864,0.03254240524,0.2426757733,0.2123186011,0.5924575948,0.1826889182,0.09211400283,0.00338103906,0.03300109798,-0.008204090065,-0.2047058641,-0.52062782,0.1564789089
9.1,-0.1228329298,-0.2392095216,-0.6404700188,0.07069048241,-0.2300747922,-0.4829927721,0.5535956114,-0.1356813338,0.0330429118,0.2466793313,0.2158813897,0.5919570882,0.1846801803,0.07751101567,0.003745131107,0.02977381142,-0.00890497177,-0.2560026725,-0.5042149101,0.159885022
9.2,-0.1460908903,-0.2857122717,-0.5814044142,0.05662311207,-0.2346322304,-0.4459831593,0.6263826749,-0.1454557078,0.03356721807,0.2503745978,0.2198089165,0.5914327819,0.1862613083,0.06416334528,0.004109296676,0.02553464576,-0.009512647704,-0.305330944,-0.4812677575,0.1624228199
